TransID,product_id,Order_Date_Key,Required_Date_Key,Shipped_Date_Key,order_id,item_id,customer_id,order_date,required_date,shipped_date,quantity,list_price,discount
260,13,20160225,20160227,20160228,91,4,648,2/25/2016,2/27/2016,2/28/2016,2,269.99,0.07
261,8,20160225,20160228,20160228,92,1,1309,2/25/2016,2/28/2016,2/28/2016,1,1799.99,0.1
262,22,20160226,20160228,20160227,93,1,1328,2/26/2016,2/28/2016,2/27/2016,2,269.99,0.07
263,17,20160226,20160228,20160227,93,2,1328,2/26/2016,2/28/2016,2/27/2016,1,429,0.05
264,21,20160226,20160228,20160227,93,3,1328,2/26/2016,2/28/2016,2/27/2016,1,269.99,0.1
265,2,20160226,20160228,20160227,93,4,1328,2/26/2016,2/28/2016,2/27/2016,1,749.99,0.2
266,10,20160226,20160228,20160227,93,5,1328,2/26/2016,2/28/2016,2/27/2016,2,1549,0.07
267,12,20160227,20160228,20160229,94,1,929,2/27/2016,2/28/2016,2/29/2016,1,549.99,0.05
268,4,20160227,20160228,20160229,94,2,929,2/27/2016,2/28/2016,2/29/2016,1,2899.99,0.2
269,11,20160227,20160228,20160229,94,3,929,2/27/2016,2/28/2016,2/29/2016,1,1680.99,0.2
270,21,20160227,20160228,20160229,94,4,929,2/27/2016,2/28/2016,2/29/2016,2,269.99,0.07
271,10,20160227,20160229,20160228,95,1,218,2/27/2016,2/29/2016,2/28/2016,2,1549,0.2
272,19,20160227,20160229,20160228,95,2,218,2/27/2016,2/29/2016,2/28/2016,1,449,0.1
273,8,20160227,20160229,20160228,95,3,218,2/27/2016,2/29/2016,2/28/2016,2,1799.99,0.2
274,20,20160227,20160229,20160228,95,4,218,2/27/2016,2/29/2016,2/28/2016,2,599.99,0.05
275,26,20160227,20160229,20160228,96,1,1094,2/27/2016,2/29/2016,2/28/2016,1,599.99,0.1
276,23,20160227,20160229,20160228,96,2,1094,2/27/2016,2/29/2016,2/28/2016,1,299.99,0.05
277,20,20160228,20160229,20160301,97,1,204,2/28/2016,2/29/2016,3/1/2016,2,599.99,0.2
278,2,20160228,20160229,20160301,97,2,204,2/28/2016,2/29/2016,3/1/2016,1,749.99,0.07
279,6,20160228,20160229,20160301,97,3,204,2/28/2016,2/29/2016,3/1/2016,2,469.99,0.2
280,19,20160228,20160229,20160301,97,4,204,2/28/2016,2/29/2016,3/1/2016,1,449,0.1
281,19,20160228,20160229,20160229,98,1,1194,2/28/2016,2/29/2016,2/29/2016,1,449,0.07
282,21,20160228,20160229,20160229,98,2,1194,2/28/2016,2/29/2016,2/29/2016,1,269.99,0.1
283,2,20160228,20160229,20160229,98,3,1194,2/28/2016,2/29/2016,2/29/2016,1,749.99,0.2
284,22,20160228,20160229,20160229,98,4,1194,2/28/2016,2/29/2016,2/29/2016,2,269.99,0.2
285,13,20160229,20160301,20160303,99,1,1165,2/29/2016,3/1/2016,3/3/2016,1,269.99,0.2
286,21,20160229,20160301,20160303,99,2,1165,2/29/2016,3/1/2016,3/3/2016,1,269.99,0.2
287,25,20160229,20160301,20160303,99,3,1165,2/29/2016,3/1/2016,3/3/2016,2,499.99,0.05
288,7,20160229,20160301,20160303,99,4,1165,2/29/2016,3/1/2016,3/3/2016,2,3999.99,0.07
289,23,20160229,20160301,20160303,99,5,1165,2/29/2016,3/1/2016,3/3/2016,2,299.99,0.2
290,12,20160301,20160304,20160303,100,1,1237,3/1/2016,3/4/2016,3/3/2016,2,549.99,0.05
291,11,20160301,20160304,20160303,100,2,1237,3/1/2016,3/4/2016,3/3/2016,2,1680.99,0.1
292,7,20160301,20160304,20160303,100,3,1237,3/1/2016,3/4/2016,3/3/2016,2,3999.99,0.2
293,16,20160301,20160304,20160303,100,4,1237,3/1/2016,3/4/2016,3/3/2016,2,599.99,0.2
294,24,20160301,20160304,20160303,100,5,1237,3/1/2016,3/4/2016,3/3/2016,2,549.99,0.1
295,12,20160301,20160304,20160304,101,1,271,3/1/2016,3/4/2016,3/4/2016,2,549.99,0.2
296,15,20160302,20160305,20160303,102,1,336,3/2/2016,3/5/2016,3/3/2016,1,529.99,0.05
297,22,20160302,20160305,20160303,102,2,336,3/2/2016,3/5/2016,3/3/2016,1,269.99,0.07
298,17,20160303,20160306,20160305,103,1,991,3/3/2016,3/6/2016,3/5/2016,1,429,0.07
299,3,20160303,20160306,20160305,103,2,991,3/3/2016,3/6/2016,3/5/2016,1,999.99,0.05
300,18,20160303,20160306,20160305,103,3,991,3/3/2016,3/6/2016,3/5/2016,1,449,0.2
301,15,20160303,20160306,20160305,103,4,991,3/3/2016,3/6/2016,3/5/2016,2,529.99,0.1
302,9,20160303,20160306,20160305,103,5,991,3/3/2016,3/6/2016,3/5/2016,2,2999.99,0.1
303,19,20160303,20160305,20160305,104,1,7,3/3/2016,3/5/2016,3/5/2016,2,449,0.1
304,26,20160303,20160305,20160305,104,2,7,3/3/2016,3/5/2016,3/5/2016,1,599.99,0.05
305,11,20160303,20160305,20160304,105,1,306,3/3/2016,3/5/2016,3/4/2016,2,1680.99,0.2
306,3,20160303,20160305,20160304,105,2,306,3/3/2016,3/5/2016,3/4/2016,1,999.99,0.05
307,9,20160303,20160305,20160304,105,3,306,3/3/2016,3/5/2016,3/4/2016,1,2999.99,0.05
308,17,20160304,20160305,20160305,106,1,422,3/4/2016,3/5/2016,3/5/2016,1,429,0.1
309,13,20160304,20160305,20160305,106,2,422,3/4/2016,3/5/2016,3/5/2016,2,269.99,0.1
310,19,20160306,20160309,20160309,107,1,633,3/6/2016,3/9/2016,3/9/2016,1,449,0.2
311,13,20160306,20160309,20160309,107,2,633,3/6/2016,3/9/2016,3/9/2016,2,269.99,0.1
312,11,20160306,20160309,20160307,108,1,12,3/6/2016,3/9/2016,3/7/2016,1,1680.99,0.1
313,22,20160306,20160309,20160307,108,2,12,3/6/2016,3/9/2016,3/7/2016,2,269.99,0.07
314,16,20160306,20160309,20160307,108,3,12,3/6/2016,3/9/2016,3/7/2016,2,599.99,0.05
315,22,20160306,20160309,20160309,109,1,1255,3/6/2016,3/9/2016,3/9/2016,2,269.99,0.1
316,6,20160306,20160309,20160309,109,2,1255,3/6/2016,3/9/2016,3/9/2016,1,469.99,0.07
317,14,20160306,20160308,20160309,110,1,677,3/6/2016,3/8/2016,3/9/2016,1,269.99,0.1
318,14,20160307,20160310,20160310,111,1,630,3/7/2016,3/10/2016,3/10/2016,1,269.99,0.1
319,12,20160307,20160310,20160310,111,2,630,3/7/2016,3/10/2016,3/10/2016,2,549.99,0.07
320,23,20160308,20160311,20160310,112,1,469,3/8/2016,3/11/2016,3/10/2016,2,299.99,0.2
321,25,20160308,20160311,20160310,112,2,469,3/8/2016,3/11/2016,3/10/2016,2,499.99,0.07
322,24,20160308,20160311,20160310,112,3,469,3/8/2016,3/11/2016,3/10/2016,2,549.99,0.05
323,5,20160308,20160311,20160310,112,4,469,3/8/2016,3/11/2016,3/10/2016,1,1320.99,0.2
324,12,20160308,20160311,20160311,113,1,1078,3/8/2016,3/11/2016,3/11/2016,2,549.99,0.07
325,24,20160308,20160311,20160311,113,2,1078,3/8/2016,3/11/2016,3/11/2016,2,549.99,0.1
326,6,20160308,20160311,20160311,113,3,1078,3/8/2016,3/11/2016,3/11/2016,1,469.99,0.07
327,23,20160308,20160311,20160311,113,4,1078,3/8/2016,3/11/2016,3/11/2016,1,299.99,0.2
328,5,20160308,20160311,20160311,113,5,1078,3/8/2016,3/11/2016,3/11/2016,2,1320.99,0.2
329,12,20160308,20160310,20160311,114,1,1431,3/8/2016,3/10/2016,3/11/2016,1,549.99,0.05
330,2,20160308,20160310,20160311,114,2,1431,3/8/2016,3/10/2016,3/11/2016,1,749.99,0.07
331,13,20160308,20160310,20160311,114,3,1431,3/8/2016,3/10/2016,3/11/2016,2,269.99,0.1
332,22,20160309,20160311,20160311,115,1,1369,3/9/2016,3/11/2016,3/11/2016,1,269.99,0.2
333,19,20160309,20160311,20160311,115,2,1369,3/9/2016,3/11/2016,3/11/2016,1,449,0.1
334,26,20160310,20160311,20160311,116,1,471,3/10/2016,3/11/2016,3/11/2016,1,599.99,0.05
335,22,20160310,20160313,20160311,117,1,740,3/10/2016,3/13/2016,3/11/2016,2,269.99,0.2
336,26,20160310,20160313,20160311,117,2,740,3/10/2016,3/13/2016,3/11/2016,1,599.99,0.05
337,14,20160310,20160313,20160311,117,3,740,3/10/2016,3/13/2016,3/11/2016,1,269.99,0.2
338,19,20160310,20160313,20160311,117,4,740,3/10/2016,3/13/2016,3/11/2016,1,449,0.05
339,18,20160312,20160314,20160313,118,1,577,3/12/2016,3/14/2016,3/13/2016,1,449,0.07
340,4,20160312,20160314,20160313,118,2,577,3/12/2016,3/14/2016,3/13/2016,1,2899.99,0.07
341,6,20160312,20160314,20160313,118,3,577,3/12/2016,3/14/2016,3/13/2016,1,469.99,0.07
342,3,20160312,20160314,20160313,118,4,577,3/12/2016,3/14/2016,3/13/2016,2,999.99,0.1
343,23,20160312,20160314,20160313,118,5,577,3/12/2016,3/14/2016,3/13/2016,2,299.99,0.07
344,25,20160312,20160314,20160314,119,1,925,3/12/2016,3/14/2016,3/14/2016,1,499.99,0.05
345,13,20160314,20160315,20160317,120,1,327,3/14/2016,3/15/2016,3/17/2016,2,269.99,0.05
346,6,20160314,20160315,20160317,120,2,327,3/14/2016,3/15/2016,3/17/2016,2,469.99,0.05
347,10,20160314,20160315,20160317,120,3,327,3/14/2016,3/15/2016,3/17/2016,2,1549,0.05
348,17,20160314,20160315,20160317,120,4,327,3/14/2016,3/15/2016,3/17/2016,1,429,0.05
349,16,20160314,20160315,20160317,120,5,327,3/14/2016,3/15/2016,3/17/2016,2,599.99,0.2
350,5,20160314,20160315,20160316,121,1,755,3/14/2016,3/15/2016,3/16/2016,1,1320.99,0.2
351,14,20160314,20160315,20160316,121,2,755,3/14/2016,3/15/2016,3/16/2016,2,269.99,0.1
352,4,20160314,20160315,20160316,121,3,755,3/14/2016,3/15/2016,3/16/2016,2,2899.99,0.1
353,24,20160314,20160315,20160316,121,4,755,3/14/2016,3/15/2016,3/16/2016,2,549.99,0.07
354,2,20160314,20160315,20160316,121,5,755,3/14/2016,3/15/2016,3/16/2016,2,749.99,0.05
355,16,20160314,20160316,20160315,122,1,786,3/14/2016,3/16/2016,3/15/2016,1,599.99,0.1
356,12,20160315,20160318,20160317,123,1,766,3/15/2016,3/18/2016,3/17/2016,2,549.99,0.1
357,16,20160316,20160318,20160317,124,1,403,3/16/2016,3/18/2016,3/17/2016,1,599.99,0.05
358,4,20160316,20160318,20160317,124,2,403,3/16/2016,3/18/2016,3/17/2016,1,2899.99,0.07
359,7,20160316,20160318,20160317,124,3,403,3/16/2016,3/18/2016,3/17/2016,2,3999.99,0.05
360,17,20160316,20160319,20160317,125,1,685,3/16/2016,3/19/2016,3/17/2016,1,429,0.1
361,9,20160316,20160318,20160318,126,1,1365,3/16/2016,3/18/2016,3/18/2016,2,2999.99,0.05
362,17,20160317,20160318,20160319,127,1,484,3/17/2016,3/18/2016,3/19/2016,1,429,0.07
363,20,20160317,20160318,20160319,127,2,484,3/17/2016,3/18/2016,3/19/2016,1,599.99,0.1
364,4,20160317,20160318,20160319,127,3,484,3/17/2016,3/18/2016,3/19/2016,2,2899.99,0.07
365,24,20160318,20160320,20160321,128,1,86,3/18/2016,3/20/2016,3/21/2016,2,549.99,0.1
366,16,20160318,20160320,20160321,128,2,86,3/18/2016,3/20/2016,3/21/2016,2,599.99,0.1
367,4,20160318,20160320,20160321,128,3,86,3/18/2016,3/20/2016,3/21/2016,2,2899.99,0.2
368,3,20160318,20160320,20160321,128,4,86,3/18/2016,3/20/2016,3/21/2016,2,999.99,0.2
369,18,20160319,20160321,20160321,129,1,84,3/19/2016,3/21/2016,3/21/2016,1,449,0.1
370,9,20160319,20160321,20160321,129,2,84,3/19/2016,3/21/2016,3/21/2016,1,2999.99,0.1
371,26,20160319,20160322,20160320,130,1,1049,3/19/2016,3/22/2016,3/20/2016,1,599.99,0.05
372,5,20160319,20160322,20160320,130,2,1049,3/19/2016,3/22/2016,3/20/2016,2,1320.99,0.07
373,22,20160319,20160322,20160320,131,1,316,3/19/2016,3/22/2016,3/20/2016,2,269.99,0.2
374,4,20160319,20160322,20160320,131,2,316,3/19/2016,3/22/2016,3/20/2016,2,2899.99,0.07
375,24,20160319,20160322,20160320,131,3,316,3/19/2016,3/22/2016,3/20/2016,2,549.99,0.1
376,2,20160320,20160322,20160323,132,1,46,3/20/2016,3/22/2016,3/23/2016,2,749.99,0.05
377,20,20160320,20160322,20160323,132,2,46,3/20/2016,3/22/2016,3/23/2016,1,599.99,0.05
378,9,20160320,20160322,20160323,132,3,46,3/20/2016,3/22/2016,3/23/2016,1,2999.99,0.1
379,13,20160320,20160322,20160321,133,1,409,3/20/2016,3/22/2016,3/21/2016,2,269.99,0.05
380,22,20160320,20160322,20160321,133,2,409,3/20/2016,3/22/2016,3/21/2016,1,269.99,0.2
381,19,20160320,20160321,20160321,134,1,679,3/20/2016,3/21/2016,3/21/2016,2,449,0.1
382,2,20160320,20160321,20160321,134,2,679,3/20/2016,3/21/2016,3/21/2016,2,749.99,0.07
383,18,20160320,20160321,20160321,134,3,679,3/20/2016,3/21/2016,3/21/2016,2,449,0.07
384,5,20160321,20160323,20160323,135,1,1354,3/21/2016,3/23/2016,3/23/2016,2,1320.99,0.05
385,18,20160321,20160323,20160323,135,2,1354,3/21/2016,3/23/2016,3/23/2016,2,449,0.05
386,25,20160321,20160323,20160323,135,3,1354,3/21/2016,3/23/2016,3/23/2016,1,499.99,0.2
387,2,20160321,20160323,20160323,135,4,1354,3/21/2016,3/23/2016,3/23/2016,1,749.99,0.05
388,7,20160321,20160324,20160323,136,1,1192,3/21/2016,3/24/2016,3/23/2016,2,3999.99,0.2
389,3,20160321,20160324,20160323,136,2,1192,3/21/2016,3/24/2016,3/23/2016,2,999.99,0.05
390,23,20160323,20160326,20160325,137,1,370,3/23/2016,3/26/2016,3/25/2016,1,299.99,0.07
391,22,20160323,20160326,20160325,137,2,370,3/23/2016,3/26/2016,3/25/2016,1,269.99,0.1
392,16,20160323,20160324,20160325,138,1,438,3/23/2016,3/24/2016,3/25/2016,2,599.99,0.1
393,6,20160323,20160324,20160325,138,2,438,3/23/2016,3/24/2016,3/25/2016,1,469.99,0.2
394,19,20160323,20160324,20160326,139,1,710,3/23/2016,3/24/2016,3/26/2016,2,449,0.07
395,3,20160323,20160324,20160326,139,2,710,3/23/2016,3/24/2016,3/26/2016,1,999.99,0.07
396,15,20160323,20160326,20160326,140,1,1264,3/23/2016,3/26/2016,3/26/2016,1,529.99,0.2
397,21,20160323,20160326,20160326,140,2,1264,3/23/2016,3/26/2016,3/26/2016,1,269.99,0.2
398,12,20160323,20160326,20160326,140,3,1264,3/23/2016,3/26/2016,3/26/2016,2,549.99,0.2
399,3,20160323,20160326,20160326,140,4,1264,3/23/2016,3/26/2016,3/26/2016,1,999.99,0.05
400,18,20160325,20160327,20160326,141,1,557,3/25/2016,3/27/2016,3/26/2016,1,449,0.2
401,16,20160326,20160327,20160327,142,1,170,3/26/2016,3/27/2016,3/27/2016,2,599.99,0.1
402,11,20160326,20160327,20160327,142,2,170,3/26/2016,3/27/2016,3/27/2016,2,1680.99,0.1
403,19,20160326,20160327,20160327,142,3,170,3/26/2016,3/27/2016,3/27/2016,1,449,0.07
404,6,20160326,20160328,20160328,143,1,693,3/26/2016,3/28/2016,3/28/2016,1,469.99,0.2
405,8,20160326,20160329,20160329,144,1,1124,3/26/2016,3/29/2016,3/29/2016,2,1799.99,0.05
406,11,20160327,20160329,20160330,145,1,366,3/27/2016,3/29/2016,3/30/2016,1,1680.99,0.2
407,9,20160327,20160329,20160330,145,2,366,3/27/2016,3/29/2016,3/30/2016,2,2999.99,0.1
408,3,20160328,20160330,20160330,146,1,288,3/28/2016,3/30/2016,3/30/2016,2,999.99,0.2
409,12,20160328,20160330,20160330,146,2,288,3/28/2016,3/30/2016,3/30/2016,1,549.99,0.1
410,20,20160328,20160330,20160330,146,3,288,3/28/2016,3/30/2016,3/30/2016,2,599.99,0.1
411,6,20160328,20160330,20160330,146,4,288,3/28/2016,3/30/2016,3/30/2016,2,469.99,0.05
412,2,20160328,20160330,20160330,146,5,288,3/28/2016,3/30/2016,3/30/2016,1,749.99,0.07
413,26,20160328,20160331,20160331,147,1,55,3/28/2016,3/31/2016,3/31/2016,2,599.99,0.2
414,14,20160328,20160330,20160330,148,1,714,3/28/2016,3/30/2016,3/30/2016,1,269.99,0.05
415,12,20160328,20160330,20160329,149,1,763,3/28/2016,3/30/2016,3/29/2016,2,549.99,0.07
416,21,20160328,20160330,20160329,149,2,763,3/28/2016,3/30/2016,3/29/2016,2,269.99,0.07
417,7,20160329,20160331,20160401,150,1,332,3/29/2016,3/31/2016,4/1/2016,1,3999.99,0.1
418,3,20160329,20160331,20160401,150,2,332,3/29/2016,3/31/2016,4/1/2016,1,999.99,0.2
419,17,20160329,20160331,20160401,150,3,332,3/29/2016,3/31/2016,4/1/2016,1,429,0.07
420,25,20160329,20160331,20160401,150,4,332,3/29/2016,3/31/2016,4/1/2016,2,499.99,0.07
421,17,20160329,20160401,20160331,151,1,926,3/29/2016,4/1/2016,3/31/2016,1,429,0.1
422,26,20160329,20160401,20160331,151,2,926,3/29/2016,4/1/2016,3/31/2016,1,599.99,0.1
423,6,20160329,20160330,20160330,152,1,76,3/29/2016,3/30/2016,3/30/2016,2,469.99,0.2
424,22,20160329,20160330,20160330,152,2,76,3/29/2016,3/30/2016,3/30/2016,2,269.99,0.2
425,16,20160329,20160330,20160330,152,3,76,3/29/2016,3/30/2016,3/30/2016,2,599.99,0.07
426,16,20160330,20160402,20160401,153,1,498,3/30/2016,4/2/2016,4/1/2016,1,599.99,0.07
427,8,20160330,20160402,20160401,153,2,498,3/30/2016,4/2/2016,4/1/2016,1,1799.99,0.07
428,15,20160330,20160402,20160401,153,3,498,3/30/2016,4/2/2016,4/1/2016,2,529.99,0.05
429,12,20160331,20160401,20160401,154,1,1286,3/31/2016,4/1/2016,4/1/2016,1,549.99,0.1
430,8,20160402,20160403,20160404,155,1,371,4/2/2016,4/3/2016,4/4/2016,1,1799.99,0.1
431,18,20160403,20160406,20160405,156,1,357,4/3/2016,4/6/2016,4/5/2016,2,449,0.2
432,17,20160403,20160406,20160405,156,2,357,4/3/2016,4/6/2016,4/5/2016,2,429,0.05
433,6,20160403,20160406,20160405,156,3,357,4/3/2016,4/6/2016,4/5/2016,1,469.99,0.07
434,4,20160403,20160406,20160406,157,1,43,4/3/2016,4/6/2016,4/6/2016,1,2899.99,0.1
435,7,20160403,20160406,20160406,157,2,43,4/3/2016,4/6/2016,4/6/2016,2,3999.99,0.07
436,13,20160404,20160406,20160406,159,1,32,4/4/2016,4/6/2016,4/6/2016,1,269.99,0.2
437,21,20160404,20160406,20160406,160,1,205,4/4/2016,4/6/2016,4/6/2016,1,269.99,0.07
438,15,20160404,20160406,20160406,160,2,205,4/4/2016,4/6/2016,4/6/2016,2,529.99,0.07
439,18,20160404,20160406,20160406,160,3,205,4/4/2016,4/6/2016,4/6/2016,2,449,0.1
440,11,20160404,20160406,20160406,160,4,205,4/4/2016,4/6/2016,4/6/2016,1,1680.99,0.05
441,24,20160404,20160407,20160405,161,1,251,4/4/2016,4/7/2016,4/5/2016,2,549.99,0.07
442,22,20160404,20160407,20160405,161,2,251,4/4/2016,4/7/2016,4/5/2016,1,269.99,0.05
443,7,20160404,20160407,20160405,161,3,251,4/4/2016,4/7/2016,4/5/2016,2,3999.99,0.05
444,18,20160406,20160408,20160407,162,1,31,4/6/2016,4/8/2016,4/7/2016,1,449,0.07
445,21,20160406,20160408,20160407,162,2,31,4/6/2016,4/8/2016,4/7/2016,2,269.99,0.07
446,3,20160406,20160408,20160407,162,3,31,4/6/2016,4/8/2016,4/7/2016,2,999.99,0.1
447,12,20160406,20160407,20160407,163,1,1325,4/6/2016,4/7/2016,4/7/2016,1,549.99,0.1
448,18,20160406,20160407,20160407,163,2,1325,4/6/2016,4/7/2016,4/7/2016,1,449,0.2
449,4,20160407,20160408,20160409,164,1,610,4/7/2016,4/8/2016,4/9/2016,2,2899.99,0.05
450,10,20160407,20160408,20160409,164,2,610,4/7/2016,4/8/2016,4/9/2016,2,1549,0.05
451,14,20160407,20160408,20160409,164,3,610,4/7/2016,4/8/2016,4/9/2016,1,269.99,0.1
452,4,20160408,20160410,20160410,165,1,574,4/8/2016,4/10/2016,4/10/2016,2,2899.99,0.05
453,23,20160408,20160410,20160410,165,2,574,4/8/2016,4/10/2016,4/10/2016,1,299.99,0.2
454,2,20160408,20160410,20160410,165,3,574,4/8/2016,4/10/2016,4/10/2016,1,749.99,0.05
455,10,20160408,20160411,20160411,166,1,338,4/8/2016,4/11/2016,4/11/2016,2,1549,0.1
456,11,20160408,20160411,20160411,166,2,338,4/8/2016,4/11/2016,4/11/2016,1,1680.99,0.2
457,12,20160408,20160409,20160411,167,1,1034,4/8/2016,4/9/2016,4/11/2016,1,549.99,0.05
458,10,20160408,20160409,20160411,167,2,1034,4/8/2016,4/9/2016,4/11/2016,1,1549,0.2
459,13,20160408,20160409,20160411,167,3,1034,4/8/2016,4/9/2016,4/11/2016,2,269.99,0.05
460,7,20160408,20160409,20160411,167,4,1034,4/8/2016,4/9/2016,4/11/2016,2,3999.99,0.05
461,6,20160409,20160412,20160411,168,1,1147,4/9/2016,4/12/2016,4/11/2016,1,469.99,0.1
462,11,20160409,20160412,20160411,168,2,1147,4/9/2016,4/12/2016,4/11/2016,2,1680.99,0.07
463,12,20160409,20160412,20160411,168,3,1147,4/9/2016,4/12/2016,4/11/2016,2,549.99,0.07
464,22,20160409,20160412,20160411,168,4,1147,4/9/2016,4/12/2016,4/11/2016,2,269.99,0.2
465,20,20160410,20160411,20160411,169,1,99,4/10/2016,4/11/2016,4/11/2016,2,599.99,0.1
466,5,20160410,20160411,20160411,169,2,99,4/10/2016,4/11/2016,4/11/2016,1,1320.99,0.05
467,10,20160410,20160411,20160411,169,3,99,4/10/2016,4/11/2016,4/11/2016,1,1549,0.2
468,11,20160410,20160411,20160411,169,4,99,4/10/2016,4/11/2016,4/11/2016,1,1680.99,0.2
469,14,20160410,20160411,20160411,169,5,99,4/10/2016,4/11/2016,4/11/2016,2,269.99,0.05
470,12,20160410,20160411,20160413,170,1,1200,4/10/2016,4/11/2016,4/13/2016,2,549.99,0.1
471,24,20160410,20160411,20160413,170,2,1200,4/10/2016,4/11/2016,4/13/2016,1,549.99,0.05
472,7,20160410,20160411,20160413,170,3,1200,4/10/2016,4/11/2016,4/13/2016,1,3999.99,0.2
473,18,20160410,20160411,20160413,170,4,1200,4/10/2016,4/11/2016,4/13/2016,2,449,0.05
474,8,20160411,20160414,20160414,171,1,237,4/11/2016,4/14/2016,4/14/2016,1,1799.99,0.05
475,23,20160411,20160412,20160414,172,1,1079,4/11/2016,4/12/2016,4/14/2016,1,299.99,0.07
476,16,20160411,20160412,20160414,172,2,1079,4/11/2016,4/12/2016,4/14/2016,1,599.99,0.2
477,14,20160411,20160414,20160413,173,1,117,4/11/2016,4/14/2016,4/13/2016,1,269.99,0.05
478,16,20160411,20160414,20160413,173,2,117,4/11/2016,4/14/2016,4/13/2016,1,599.99,0.2
479,20,20160411,20160414,20160413,173,3,117,4/11/2016,4/14/2016,4/13/2016,2,599.99,0.05
480,22,20160412,20160413,20160415,174,1,1361,4/12/2016,4/13/2016,4/15/2016,2,269.99,0.2
481,19,20160412,20160413,20160415,174,2,1361,4/12/2016,4/13/2016,4/15/2016,2,449,0.1
482,5,20160413,20160414,20160414,175,1,951,4/13/2016,4/14/2016,4/14/2016,1,1320.99,0.1
483,2,20160413,20160414,20160414,175,2,951,4/13/2016,4/14/2016,4/14/2016,2,749.99,0.2
484,21,20160413,20160414,20160414,175,3,951,4/13/2016,4/14/2016,4/14/2016,2,269.99,0.1
485,19,20160413,20160414,20160414,175,4,951,4/13/2016,4/14/2016,4/14/2016,1,449,0.07
486,2,20160415,20160416,20160417,176,1,643,4/15/2016,4/16/2016,4/17/2016,2,749.99,0.07
487,11,20160415,20160416,20160417,176,2,643,4/15/2016,4/16/2016,4/17/2016,2,1680.99,0.2
488,16,20160415,20160416,20160417,176,3,643,4/15/2016,4/16/2016,4/17/2016,2,599.99,0.05
489,20,20160416,20160419,20160419,177,1,121,4/16/2016,4/19/2016,4/19/2016,2,599.99,0.1
490,10,20160416,20160417,20160418,178,1,756,4/16/2016,4/17/2016,4/18/2016,2,1549,0.2
491,12,20160416,20160417,20160418,178,2,756,4/16/2016,4/17/2016,4/18/2016,1,549.99,0.05
492,3,20160416,20160417,20160418,178,3,756,4/16/2016,4/17/2016,4/18/2016,1,999.99,0.1
493,18,20160416,20160417,20160418,178,4,756,4/16/2016,4/17/2016,4/18/2016,1,449,0.07
494,13,20160417,20160419,20160419,179,1,616,4/17/2016,4/19/2016,4/19/2016,2,269.99,0.05
495,26,20160417,20160419,20160419,179,2,616,4/17/2016,4/19/2016,4/19/2016,1,599.99,0.1
496,18,20160417,20160419,20160419,179,3,616,4/17/2016,4/19/2016,4/19/2016,1,449,0.2
497,12,20160417,20160419,20160419,179,4,616,4/17/2016,4/19/2016,4/19/2016,2,549.99,0.2
498,20,20160417,20160419,20160419,179,5,616,4/17/2016,4/19/2016,4/19/2016,2,599.99,0.1
499,16,20160417,20160420,20160419,180,1,918,4/17/2016,4/20/2016,4/19/2016,1,599.99,0.07
500,10,20160418,20160420,20160420,181,1,459,4/18/2016,4/20/2016,4/20/2016,1,1549,0.05
501,11,20160418,20160420,20160420,181,2,459,4/18/2016,4/20/2016,4/20/2016,1,1680.99,0.1
502,15,20160418,20160420,20160420,181,3,459,4/18/2016,4/20/2016,4/20/2016,2,529.99,0.2
503,24,20160418,20160420,20160420,181,4,459,4/18/2016,4/20/2016,4/20/2016,2,549.99,0.05
504,25,20160418,20160419,20160420,182,1,854,4/18/2016,4/19/2016,4/20/2016,2,499.99,0.05
505,24,20160418,20160419,20160420,182,2,854,4/18/2016,4/19/2016,4/20/2016,2,549.99,0.07
506,11,20160419,20160420,20160420,183,1,22,4/19/2016,4/20/2016,4/20/2016,2,1680.99,0.2
507,12,20160419,20160420,20160420,183,2,22,4/19/2016,4/20/2016,4/20/2016,2,549.99,0.05
508,19,20160419,20160420,20160420,183,3,22,4/19/2016,4/20/2016,4/20/2016,1,449,0.07
509,17,20160419,20160420,20160420,183,4,22,4/19/2016,4/20/2016,4/20/2016,1,429,0.07
510,4,20160419,20160421,20160422,184,1,134,4/19/2016,4/21/2016,4/22/2016,1,2899.99,0.2
511,5,20160419,20160421,20160422,184,2,134,4/19/2016,4/21/2016,4/22/2016,1,1320.99,0.1
512,14,20160419,20160421,20160422,184,3,134,4/19/2016,4/21/2016,4/22/2016,1,269.99,0.1
513,4,20160421,20160422,20160424,186,1,1127,4/21/2016,4/22/2016,4/24/2016,1,2899.99,0.1
514,6,20160421,20160422,20160424,186,2,1127,4/21/2016,4/22/2016,4/24/2016,1,469.99,0.1
515,5,20160422,20160423,20160424,187,1,183,4/22/2016,4/23/2016,4/24/2016,1,1320.99,0.05
516,7,20160422,20160423,20160425,188,1,390,4/22/2016,4/23/2016,4/25/2016,2,3999.99,0.07
517,16,20160423,20160424,20160426,189,1,1288,4/23/2016,4/24/2016,4/26/2016,2,599.99,0.2
518,24,20160423,20160425,20160425,190,1,98,4/23/2016,4/25/2016,4/25/2016,1,549.99,0.05
519,15,20160423,20160425,20160425,190,2,98,4/23/2016,4/25/2016,4/25/2016,1,529.99,0.2
520,3,20160423,20160425,20160425,190,3,98,4/23/2016,4/25/2016,4/25/2016,2,999.99,0.2
